lat,lon,lprice,rooms,area,floor,total_floors,house_type,condition
56.9388472,24.1451817,9.092682329,1,30,2,2,5,1
56.9388472,24.1451817,9.091556836,1,20,2,2,5,1
56.9390032,24.13741885,10.9241383,2,49,3,4,2,3
56.9390032,24.13741885,10.74720759,2,34,4,4,2,3
56.93915935,24.15619314,11.1124479,2,49,5,6,2,3
56.9392398,24.14005053,10.9241383,2,49,3,4,6,3
56.9393754,24.0705981,10.40426284,2,40,1,2,5,1
56.9393754,24.0705981,10.57131693,2,42,2,2,5,3
56.9394231,24.03594891,11.65268741,3,122,6,6,1,3
56.9394231,24.03594891,11.69524702,4,98,2,5,1,3
56.9394231,24.03594891,12.18075484,4,152,4,6,1,3
56.9394528,24.0668604,11.56266756,2,71,1,3,2,3
56.9394528,24.0668604,11.8789565,3,90,2,3,2,3
56.9394528,24.0668604,12.05815252,4,101,3,3,2,3
56.93950425,24.12225634,10.46310334,2,53,4,4,2,3
56.9396024,24.21101315,10.32548196,1,41,3,5,3,3
56.93967905,24.03363886,10.87804719,3,65,1,5,1,3
56.93970755,24.13245454,11.0744205,2,68,3,3,2,3
56.9397226,24.21262437,10.51867319,1,35,1,9,1,3
56.9397226,24.21262437,10.83958091,3,62,2,9,3,3
56.9397657,24.1531645,11.12726298,2,50,3,5,3,3
56.9397657,24.1531645,11.14186178,2,50,3,5,1,3
56.93985415,24.02461557,10.98529272,3,53,1,2,6,1
56.9398925,24.14141985,10.30192805,4,95,1,2,5,3
56.9398925,24.14141985,9.295600216,1,24,1,3,5,3
56.9399149,24.0365127,11.88448902,2,72,1,5,3,3
56.9399149,24.0365127,9.301094735,1,18,3,3,6,3
56.93994095,24.14197405,11.2835123,2,58,3,4,1,3
56.9399951,24.21151718,11.2185544,4,77,4,9,3,3
56.94016,24.18681678,10.41930072,1,42.3,3,5,6,3
56.94016,24.18681678,10.30895266,1,39,3,5,3,3
56.9401889,24.2111828,11.56171563,2,72,7,7,1,3
56.9401889,24.2111828,11.43981699,2,65,2,9,6,3
56.9401889,24.2111828,11.43981699,2,64,2,8,4,3
56.94027275,24.21486197,11.22257316,4,77,7,9,3,3
56.94035005,24.0571659,9.674074388,1,22,1,2,5,1
56.9405505,24.18823626,10.32548196,1,39,3,5,3,3
56.9405867,24.1951866,10.37349118,1,32,4,9,3,3
56.9405867,24.1951866,10.27470622,1,37,5,5,1,3
56.9405867,24.1951866,11.26446411,4,75,5,9,3,3
56.94060665,24.14463561,10.23638197,2,42,4,6,2,1
56.9406155,24.0635273,12.56619165,4,166,4,4,2,3
56.9406155,24.0635273,12.56619165,3,166,4,4,2,3
56.9406155,24.0635273,11.8070865,2,67.1,1,4,2,3
56.9406155,24.0635273,11.86597384,2,65,3,4,2,3
56.9406155,24.0635273,11.84251694,2,63,3,4,2,3
56.9406155,24.0635273,11.64061483,2,59.8,1,4,2,3
56.940619,24.20180878,10.95080655,3,63,3,6,3,3
56.9406658,24.1245029,10.91508846,2,53,2,5,2,3
56.9406706,24.0386236,9.433483923,1,25,3,3,6,3
56.9406706,24.0386236,9.367344121,1,18,3,3,6,3
56.94071245,24.21721819,10.40426284,1,39,5,5,1,3
56.9407458,24.23010773,11.26446411,2,53,4,10,1,3
56.9408962,24.00410684,12.15477935,4,130.6,4,4,2,3
56.9409349,24.14798076,10.18490001,2,40,2,4,6,3
56.94096295,24.22626005,10.93310697,2,53,3,9,3,3
56.94107515,24.05372895,11.89818787,3,124,1,1,2,3
56.94116275,24.21256985,10.63344871,1,40,2,9,3,3
56.94119075,24.05868014,10.91508846,2,52,4,4,2,3
56.94122905,24.21742317,10.40122794,1,39,5,5,3,3
56.94122905,24.21742317,11.60823564,2,65,9,9,4,3
56.94122905,24.21742317,11.66134547,2,67.2,7,9,1,3
56.9413782,24.00449253,11.65268741,2,75,3,6,1,3
56.9413857,24.2040933,11.39639165,3,73,4,16,2,3
56.94139985,24.20111632,10.49127422,1,31,8,9,3,3
56.9414334,24.0708978,11.98292909,3,98,2,2,5,3
56.94143975,24.05811295,10.64065162,2,43,1,4,6,3
56.94145735,24.00301884,12.03171926,4,176,4,4,1,3
56.94145735,24.00301884,11.86358234,3,109,1,4,1,3
56.9415761,24.12642207,11.41861479,3,62,2,3,2,3
56.9415761,24.12642207,11.65268741,3,80,3,3,2,3
56.94158095,24.05394873,8.839276691,1,22,2,2,5,2
56.94158095,24.05394873,10.42821608,3,54,1,1,5,3
56.94158095,24.05394873,10.41930072,4,92,1,2,5,3
56.94167865,24.22621375,10.37036129,1,39,2,5,3,3
56.94167865,24.22621375,10.30895266,1,39,5,5,3,3
56.94168555,24.21198941,11.17043516,3,63,1,9,3,3
56.94175645,24.19757589,10.75790288,2,50,4,9,3,3
56.94177625,24.2254638,10.40426284,1,40,4,5,3,3
56.9418126,24.03853916,11.08214255,2,53,2,2,5,3
56.9418126,24.03853916,11.23848862,4,100,1,2,5,3
56.94181855,24.13600436,11.41861479,2,61,3,6,1,3
56.94181855,24.13600436,10.70324447,1,29,4,6,2,3
56.94181855,24.13600436,11.14908203,3,50.2,3,6,2,3
56.94181855,24.13600436,10.81174611,2,38,4,5,2,3
56.94192195,24.22808121,10.34174248,1,34,2,9,3,3
56.94203495,24.21275137,11.15482093,2,51,9,10,1,3
56.94206255,24.06427538,11.7905572,5,91,2,4,6,3
56.9420933,24.05695284,12.27839331,4,138,1,3,2,3
56.9421021,24.0243648,11.48256934,2,60,2,3,4,3
56.9421021,24.0243648,11.68901934,3,76,1,3,3,3
56.9421256,24.20111816,10.34174248,1,44,9,9,3,3
56.9421434,24.1326836,11.15482093,3,66,3,5,6,3
56.9421782,24.1272241,11.73606902,3,73,2,4,2,3
56.94222435,24.22437076,10.83958091,2,50,3,9,3,3
56.94224055,24.00608458,11.32659589,4,91,7,9,3,3
56.94224055,24.00608458,11.32659589,3,70,3,9,3,3
56.942271,24.19720678,10.98529272,2,50,8,9,3,3
56.9422772,24.03899862,10.30895266,1,33,1,2,2,3
56.9422907,24.09412562,11.41861479,3,82,1,5,2,3
56.9422907,24.09412562,10.98529272,2,49,1,5,2,3
56.9422955,24.19988596,10.34174248,1,38.5,2,9,3,3
56.9422955,24.19988596,10.26813067,1,41,3,9,3,3
56.942327,24.23009288,11.12726298,2,43,3,9,3,3
56.942327,24.23009288,11.73606902,3,72,8,9,3,3
56.9424281,24.131972,11.1124479,2,50,4,5,2,3
56.9424289,24.0495749,9.37585481,1,17,2,2,6,1
56.94243255,24.2154761,10.37349118,1,41,2,9,1,3
56.94245245,24.13317983,11.14186178,2,67,1,2,6,3
56.94249375,24.21072764,10.89673933,2,51,6,9,3,3
56.94249375,24.21072764,10.89581297,2,51,6,9,3,3
56.9424947,24.19835886,10.25765937,1,42,7,9,3,3
56.9425629,24.07268568,11.88448902,3,91,2,3,2,3
56.9425813,24.01565898,11.26446411,1,56,1,4,1,3
56.9425813,24.01565898,12.05524976,4,184,5,5,4,3
56.9425813,24.01565898,11.35040654,2,72,1,4,1,3
56.9426158,24.2218763,10.74720759,2,51,3,9,3,3
56.9426821,24.22608871,10.58405595,1,33,4,9,3,3
56.9427474,24.2246202,11.08214255,3,64,3,9,3,3
56.9427642,24.2090708,10.99373159,2,51,3,9,3,3
56.9429655,24.0959221,11.76756768,2,62,5,5,2,3
56.94302545,24.22036015,11.08214255,2,52,6,9,3,3
56.94308385,24.09555215,12.64432758,3,86,2,3,6,3
56.94308385,24.09555215,12.1281111,2,61,1,3,6,3
56.94308385,24.09555215,13.28787782,3,126,5,7,2,3
56.94308385,24.09555215,13.21767356,4,126,3,6,2,3
56.94308385,24.09555215,13.21767356,4,115,6,6,2,3
56.94308385,24.09555215,12.8346813,3,98,3,6,2,3
56.94308385,24.09555215,11.8493977,2,41,2,6,2,3
56.94308385,24.09555215,12.64432758,2,68,6,6,2,3
56.94308385,24.09555215,13.62918098,4,171,6,7,2,3
56.94308385,24.09555215,12.64432758,3,78,3,3,6,3
56.94308385,24.09555215,11.91839057,2,42,2,3,6,3
56.9431965,24.1341844,11.28978191,3,74,4,5,2,3
56.9432033,24.06189975,9.952277717,1,17,2,4,6,1
56.9432218,24.00623187,11.47210347,4,90,5,9,4,3
56.9432218,24.00623187,10.77895629,1,46,6,9,3,3
56.9433742,24.2090463,10.91508846,1,49,9,12,3,3
56.9434397,24.0524036,9.303830715,1,25,1,2,6,1
56.94351315,24.22480303,10.6454249,1,32,4,9,4,3
56.94351315,24.00762443,11.40756495,4,90,4,9,3,3
56.9435433,24.2160183,10.93310697,2,61,6,12,1,3
56.94358355,24.09167869,12.15477935,3,97,5,6,3,3
56.94358355,24.09167869,12.1281111,2,60,2,5,4,3
56.9436071,24.21893931,11.06507464,4,77,7,9,3,3
56.9436071,24.21893931,11.05089001,4,77,4,9,3,3
56.94363395,24.17176442,10.20359214,1,42,5,5,6,3
56.9437576,24.21792505,10.4341158,1,33,5,9,3,3
56.9437711,24.15813266,9.841612149,1,22,1,5,6,3
56.9437711,24.15813266,9.825526011,1,21,1,5,6,3
56.94381835,24.09098605,12.32385568,6,228,6,7,2,3
56.9438278,24.06281934,10.84933709,2,42,2,5,6,3
56.9438278,24.06281934,10.41631118,1,20,1,5,6,3
56.9438879,24.02163847,11.73606902,3,75,2,4,2,3
56.9439002,24.1325617,10.46024211,1,32,4,5,6,3
56.9439002,24.1325617,10.6896696,2,40,2,5,6,3
56.94393325,24.02763306,11.54248427,2,58,5,5,3,3
56.94393325,24.02763306,11.8313792,3,84,1,5,3,3
56.94402935,24.06663932,11.53272809,3,64,2,4,5,3
56.94402935,24.06663932,10.73639668,1,28,1,3,5,3
56.94402935,24.06663932,11.53272809,3,64,2,3,5,3
56.94404435,24.21522315,10.98529272,3,64,7,9,3,3
56.94404435,24.21522315,10.93310697,2,51,6,9,3,3
56.9440729,24.21773921,10.47728798,1,32,4,9,3,3
56.9440729,24.21773921,10.87615862,2,51,3,9,3,3
56.9440729,24.21773921,10.96819829,2,51,2,9,3,3
56.9440729,24.21773921,11.06663836,3,62,5,9,3,3
56.94411415,24.06430445,10.59660973,2,41,2,5,6,3
56.9442074,24.2194311,10.88743693,3,63,1,9,3,3
56.94429185,24.09207304,12.32385568,6,228,6,7,2,3
56.9443781,24.1105085,12.19602231,3,91,2,6,4,3
56.9443854,24.1264321,10.96491705,3,47,4,4,6,3
56.944418,24.1719745,10.40426284,1,42,2,5,3,3
56.9444497,24.141638,10.11658077,1,31,2,3,6,3
56.94451965,24.10978482,11.72803684,3,82,2,4,6,3
56.94451965,24.10978482,11.56171563,1,45,3,4,2,3
56.94451965,24.10978482,11.60823564,1,40,3,4,2,3
56.94451965,24.10978482,12.61153775,3,125,3,4,2,3
56.94451965,24.10978482,11.73606902,2,82,2,5,2,3
56.94454165,24.11267383,10.23638197,1,30,4,5,3,3
56.94454425,24.01739085,10.81977828,2,58,9,10,3,3
56.9445487,24.0141224,10.81977828,1,47,5,9,3,3
56.9445851,24.1127805,10.75790288,3,59,5,5,3,3
56.9445851,24.1127805,10.99373159,3,59,4,5,3,3
56.9445851,24.1127805,10.83958091,2,47,4,5,3,3
56.94462275,24.07509615,11.58524613,4,88.1,2,4,2,3
56.94462625,24.11289204,10.29214554,1,30,1,5,3,3
56.9446708,24.0645472,10.66895539,2,41.15,2,5,6,3
56.9446816,24.21454094,10.37349118,1,35,6,9,3,3
56.94468895,24.13272016,11.65268741,4,104,2,5,6,3
56.94470995,24.11310791,10.97678203,4,60,5,5,3,3
56.94475115,24.11321728,11.01039864,3,59,4,5,1,3
56.94475115,24.11321728,10.62132735,2,46,1,5,3,3
56.94475115,24.11321728,10.61643736,2,46,4,5,3,3
56.94476985,24.11334617,10.80972795,2,47,5,5,3,3
56.94476985,24.11334617,10.30895266,1,34,2,5,6,3
56.944822,24.07487499,11.56171563,4,88,2,4,6,3
56.94490875,24.00897532,11.46163217,4,90,4,9,3,3
56.94490875,24.00897532,11.08214255,2,61,6,9,3,3
56.9449314,24.1204918,11.69524702,3,96,3,5,2,3
56.9449973,24.1732463,10.20359214,1,42,5,5,1,3
56.9451394,24.217608,11.40645322,3,79,1,9,3,3
56.9451394,24.217608,11.73606902,3,94,8,9,3,3
56.9451747,24.1075711,12.30138283,3,101,3,6,2,3
56.9451747,24.1075711,12.30138283,4,126,4,4,2,3
56.9451747,24.1075711,12.30138283,4,126,4,4,6,3
56.9451934,24.0233205,11.1124479,3,79,7,9,3,3
56.9452001,24.06898779,11.39751461,2,41,3,5,2,3
56.9452001,24.06898779,11.62803827,2,51,3,5,2,3
56.9452001,24.06898779,11.33618829,2,71,1,5,2,3
56.94521285,24.05586365,9.581903928,1,20,2,3,5,3
56.9452815,24.05124957,10.54534144,1,33,5,9,3,3
56.9452853,24.04984495,9.798127037,1,31,1,2,2,1
56.9453382,24.10946395,12.52452638,3,138,3,6,2,3
56.9453382,24.10946395,12.89919483,5,247,4,6,3,3
56.9453382,24.10946395,12.5061402,4,164,6,6,3,3
56.9453382,24.10946395,12.25481519,4,132,4,6,3,3
56.9453382,24.10946395,11.44024724,2,41,2,6,3,3
56.9453382,24.10946395,10.81957826,1,23,2,6,3,3
56.9453382,24.10946395,11.03472836,1,28,6,6,3,3
56.9453382,24.10946395,10.85880667,1,24,2,6,3,3
56.9453382,24.10946395,10.83938481,1,23,2,6,3,3
56.9453382,24.10946395,11.73598901,3,55,3,6,3,3
56.9453382,24.10946395,11.84932627,3,91,6,6,3,3
56.9453382,24.10946395,12.1281111,4,93,3,5,2,3
56.9453382,24.10946395,11.82334702,2,68,3,6,2,3
56.9453382,24.10946395,12.1291916,4,93,3,6,2,3
56.9453382,24.10946395,12.15477935,4,88,3,6,4,3
56.9453382,24.10946395,11.00193316,1,23,2,6,3,3
56.9453382,24.10946395,11.73598901,3,57,2,6,3,3
56.9453382,24.10946395,11.00193316,1,26,2,6,3,3
56.9453382,24.10946395,11.05073126,1,29,2,6,3,3
56.9453382,24.10946395,11.35028888,2,31,3,6,3,3
56.9453382,24.10946395,12.4874851,3,132,3,6,2,3
56.945342,24.17094695,10.79957558,2,51,9,2,3,3
56.9454164,24.17729397,10.34174248,1,42,5,5,3,3
56.9454255,24.14050112,9.998797732,1,22,3,5,2,3
56.945456,24.1115799,12.4292162,3,102,2,4,2,3
56.945456,24.1115799,12.03171926,3,73,6,7,2,3
56.9454805,24.0097101,11.15625052,2,61,1,9,3,3
56.9454805,24.0097101,10.89302875,2,58,8,9,3,3
56.9454805,24.0097101,11.36093911,3,78,6,9,3,3
56.9455284,24.02422657,11.40756495,3,75,3,10,3,3
56.94553165,24.09232738,11.69524702,3,60,3,5,1,3
56.94558835,24.13388004,10.98359637,2,39,2,3,6,3
56.94560915,24.0680144,10.79957558,2,43,5,5,3,3
56.9456104,24.0623652,10.65725935,1,31,4,5,6,3
56.94568225,24.01468218,12.46843691,4,149,12,12,1,3
56.94568225,24.01468218,11.48246626,2,77,5,12,1,3
56.94568225,24.01468218,11.48246626,2,76.9,5,12,1,3
56.94568225,24.01468218,12.46843691,3,149,12,12,1,3
56.94568225,24.01468218,11.91170158,3,110,2,12,3,3
56.9457705,24.1722203,11.31447453,3,73,8,9,1,3
56.94578335,24.06435045,11.22524339,3,60,5,5,3,3
56.945795,24.0521562,10.29214554,2,36,6,6,1,3
56.945795,24.0521562,11.00209984,3,60,3,5,3,3
56.9458712,24.1762489,10.4341158,1,43,4,5,3,3
56.9459191,24.01768349,10.95080655,2,54,1,9,3,3
56.94596715,24.16620155,10.71441777,2,48,1,3,6,3
56.94608785,24.20000955,10.99541085,2,54,4,9,3,3
56.9461335,24.17317489,11.51292546,4,91,3,5,1,3
56.94614415,24.06729289,10.86856845,2,44,2,5,3,3
56.9461963,24.0014164,10.55841352,1,46,9,9,3,3
56.9461963,24.0014164,11.18857941,3,83,9,9,3,3
56.9462032,24.07860896,11.81303006,5,210,1,2,5,3
56.9462191,24.1099153,12.00762171,3,91,3,5,2,3
56.9462191,24.1099153,12.30138283,3,78,5,5,6,3
56.94627775,24.00386392,11.41861479,4,95,6,9,3,3
56.9464309,24.14139621,10.04324949,1,25,6,5,6,3
56.9465912,24.17507065,10.58405595,2,45,2,2,6,3
56.9466234,24.17011483,10.81777628,3,63,8,9,3,3
56.9466569,24.1073804,12.43718437,2,89.7,2,4,2,3
56.9466569,24.1073804,11.40756495,6,131,4,4,2,3
56.9466569,24.1073804,12.12269104,3,89.3,3,4,2,3
56.94666195,24.01301965,11.75978554,3,97.1,12,13,6,3
56.94666195,24.01301965,11.49272276,2,65,8,13,4,3
56.946815,24.1115359,12.08953883,3,127,5,5,6,3
56.9468471,24.133767,11.69524702,4,126,3,5,2,3
56.94692715,24.23651136,11.41861479,4,78,1,9,3,3
56.9469754,24.0486162,11.31447453,4,74,5,5,6,3
56.9469888,24.00131033,11.19821472,3,77,9,9,3,3
56.94708265,24.19762764,11.17184262,3,79,4,9,3,3
56.94708265,24.19762764,11.32539034,3,78,6,9,4,3
56.94716445,24.01443719,11.56171563,4,90,2,9,3,3
56.94716445,24.01443719,11.42954386,4,89,2,9,3,3
56.94716445,24.01443719,11.08214255,2,58,5,9,3,3
56.9471865,24.1411337,10.59162219,1,32,6,6,2,3
56.94718845,24.14070319,11.73606902,4,83,5,6,2,3
56.94719075,24.18675673,11.59910316,4,97,9,9,3,3
56.94719075,24.18675673,11.26446411,3,75,6,9,3,3
56.9472036,24.1135378,11.98292909,3,65,3,4,2,3
56.94723615,24.00424127,10.75790288,1,47,8,9,3,3
56.9472563,24.1373345,11.44035477,3,74,4,5,2,3
56.9472774,24.0094508,11.17745273,3,75,7,16,3,3
56.94731475,24.06091526,11.08214255,2,57,1,1,5,3
56.94731475,24.06091526,11.03488966,2,55,2,2,5,3
56.94731475,24.06091526,10.67821472,3,62,1,2,5,3
56.94731475,24.06091526,11.12136326,3,70.6,2,2,5,3
56.9473175,24.1105898,11.3736634,2,45,3,5,6,3
56.9473175,24.1105898,11.8493977,3,85,5,5,2,3
56.9474705,24.0604076,11.07411038,2,50,2,4,2,3
56.9474705,24.0604076,11.88448902,4,112,3,6,2,3
56.9474705,24.0604076,11.15625052,2,53,3,4,2,3
56.9474705,24.0604076,11.87059991,4,112,4,4,2,3
56.9474705,24.0604076,11.17043516,2,52,4,4,2,3
56.9474705,24.0604076,11.09741002,2,51,4,4,2,3
56.9474705,24.0604076,11.12711591,2,52.3,4,4,2,3
56.9474705,24.0604076,10.98529272,2,49,4,4,2,3
56.9474705,24.0604076,11.08214255,2,49,3,5,2,3
56.9474705,24.0604076,11.17043516,2,53,4,4,2,3
56.9477649,24.02060137,10.93131966,2,58,5,9,3,3
56.9478021,24.05822672,10.91508846,2,50,3,9,3,3
56.9478154,24.00446361,10.75790288,1,46,9,9,3,3
56.947906,24.07095027,11.65268741,3,77,4,7,2,3
56.947906,24.07095027,12.27839331,4,123,3,5,2,3
56.94794925,24.13044577,11.7905572,4,113,5,6,6,3
56.9479582,24.1909558,11.36210258,4,94,9,9,3,3
56.94796725,24.18986593,10.91326863,2,62,2,9,3,3
56.9480278,24.18849045,11.1124479,3,75,5,9,3,3
56.9480278,24.18849045,11.57590026,4,90,2,9,3,3
56.9480278,24.18849045,11.09741002,3,75,5,9,3,3
56.9480533,24.13846768,9.852194258,1,21,4,5,2,1
56.9480533,24.13846768,10.40122794,2,36,5,5,6,1
56.94805795,24.17084429,10.73639668,2,46,3,5,1,3
56.94814375,24.07193558,12.46742486,4,137,1,4,2,1
56.9481574,24.1076575,12.03171926,3,79,3,5,2,3
56.9482182,24.1684586,10.6666271,1,35,4,5,6,3
56.9482182,24.1684586,10.72985358,2,46,3,5,1,3
56.9482215,24.04980085,10.98529272,3,54,3,5,6,3
56.9483074,24.0801468,12.20306814,3,91,6,23,4,3
56.9483074,24.0801468,12.20306814,3,91,6,23,2,3
56.9483074,24.0801468,12.05815252,3,115,6,6,2,3
56.9483586,24.04789951,10.62132735,2,38,2,5,6,3
56.9483586,24.04789951,10.54534144,2,49,4,5,6,3
56.9483908,24.11070826,12.50172289,3,90,4,5,2,3
56.9483988,24.0722286,12.46742486,4,137,1,4,2,3
56.9484028,24.00206886,11.05879518,3,75,2,9,4,3
56.9484028,24.00206886,11.05089001,3,75,4,9,3,3
56.9484028,24.00206886,11.32055357,4,90,7,9,3,3
56.9484721,24.1446057,12.2010601,3,81,5,7,2,3
56.9484721,24.1446057,11.45279322,2,41,3,7,2,3
56.9484721,24.1446057,12.31142316,4,101,3,7,2,3
56.9484721,24.1446057,11.4715825,2,40.83,2,7,3,3
56.9484815,24.1061513,12.04355372,2,59,2,5,2,3
56.9485064,24.16960775,11.05089001,2,49,1,5,2,3
56.9485064,24.16960775,10.80972795,1,37,3,5,2,3
56.9485064,24.16960775,11.46163217,3,82,1,5,2,3
56.9485064,24.16960775,11.49272276,3,82,4,5,2,3
56.9485324,24.1730688,9.998797732,1,37,1,1,6,3
56.9485905,24.1252188,11.65268741,3,92,2,5,6,3
56.94868015,24.10982907,12.34583459,3,87,1,2,2,3
56.94868505,24.19807115,11.20504069,3,83,8,9,3,3
56.948717,24.10260143,11.51292546,2,58,5,5,2,3
56.9487783,24.1075908,10.71419552,1,12,2,4,2,3
56.9487783,24.1075908,11.15610765,2,25,2,4,2,3
56.9487783,24.1075908,11.11229863,1,20,2,4,2,3
56.9487783,24.1075908,11.22511005,1,25,2,4,2,3
56.9487783,24.1075908,11.69516368,2,47,2,4,2,3
56.9487783,24.1075908,11.25143082,1,34,4,4,2,3
56.9487783,24.1075908,10.81957826,1,15,3,4,2,3
56.9487783,24.1075908,11.28965691,1,32,3,4,2,3
56.9487783,24.1075908,10.81957826,1,15,2,4,2,3
56.9487783,24.1075908,11.69516368,1,42,3,4,2,3
56.9487783,24.1075908,11.48236316,2,34,2,4,2,3
56.94880765,24.17072857,9.798127037,2,57,2,2,5,1
56.94881585,24.11147386,11.00043178,2,34,3,4,2,3
56.94881585,24.11147386,11.91839057,2,48,1,4,2,3
56.94881585,24.11147386,12.34147728,4,136,2,4,2,3
56.94881585,24.11147386,11.1844214,1,20,2,4,2,3
56.94881585,24.11147386,11.72399644,3,49,3,3,2,3
56.94881585,24.11147386,11.97035031,3,76,2,3,6,3
56.94881585,24.11147386,12.33578425,4,136,2,2,2,3
56.948853,24.1124748,12.66032792,5,136,6,7,2,3
56.9488564,24.13849703,11.43820192,3,71,6,6,2,3
56.9488564,24.13849703,10.96474405,2,42,6,6,2,3
56.9488564,24.13849703,11.09437512,2,48,6,6,6,3
56.9488564,24.13849703,10.96819829,2,43,3,7,2,3
56.9488564,24.13849703,11.42736758,3,68,6,6,2,3
56.9488745,24.12660274,11.98136537,3,71,2,5,2,3
56.9488745,24.12660274,11.24895992,2,32,1,6,2,3
56.9488745,24.12660274,11.50186452,2,43,3,6,2,3
56.9488745,24.12660274,10.98368126,1,23,2,6,2,3
56.9488745,24.12660274,11.82627528,3,57,6,6,2,3
56.9488745,24.12660274,12.32685119,3,95,2,5,2,3
56.9488752,24.13450711,12.09514108,5,135,4,5,6,3
56.9488883,24.1023279,11.69357896,2,57,5,5,2,3
56.9489016,24.1191083,11.08198869,1,25,5,5,2,3
56.9489016,24.1191083,10.66872281,1,19.77,3,5,2,3
56.9489016,24.1191083,10.66872281,1,19.21,2,5,2,3
56.9489016,24.1191083,11.0664821,1,31.88,2,5,2,3
56.9489016,24.1191083,11.0664821,1,31.52,3,5,2,3
56.9489016,24.1191083,10.75769009,1,23.82,3,5,2,3
56.9489344,24.0882804,12.47609978,3,122,1,3,2,3
56.9489344,24.0882804,12.34583459,2,89,4,4,6,3
56.9489344,24.0882804,12.97154049,4,178,1,4,2,3
56.9489344,24.0882804,12.76568843,4,120,1,1,2,3
56.9489344,24.0882804,12.01370075,2,57,3,3,6,3
56.9489344,24.0882804,12.46843691,3,131,1,1,2,3
56.9490258,24.10823525,11.32055357,1,25,3,5,2,3
56.9490258,24.10823525,11.77528973,2,48,2,4,2,3
56.9491053,24.12815679,12.18075484,3,113,1,6,2,3
56.9491401,23.9998514,11.12726298,3,75,12,16,3,3
56.9491401,23.9998514,10.68051622,1,45,13,16,3,3
56.9491644,24.1939752,11.38509209,3,76,8,9,3,3
56.9491789,24.13349338,9.798127037,3,49,2,2,5,1
56.9491897,24.1285,11.9511804,3,70,3,7,2,3
56.9492021,23.9587415,9.249561085,1,27,2,2,5,1
56.9492021,23.9587415,10.6454249,2,51,1,5,2,3
56.9492021,23.9587415,11.22524339,2,58,2,5,2,3
56.9492021,23.9587415,10.56359488,1,39,2,3,2,3
56.9492446,24.16848285,11.32659589,3,59,1,3,2,3
56.949246,24.12082192,11.00193316,1,27,5,5,2,3
56.949246,24.12082192,11.15610765,1,30.36,4,5,2,2
56.949246,24.12082192,11.00193316,1,25,5,5,2,3
56.949246,24.12082192,11.19807772,1,33,5,5,2,3
56.949246,24.12082192,11.00193316,1,24,5,5,2,3
56.949246,24.12082192,11.0664821,1,27,5,5,2,3
56.949246,24.12082192,11.15610765,1,31,5,5,2,3
56.949246,24.12082192,10.95063109,1,25,4,5,2,3
56.949246,24.12082192,11.11229863,2,29,4,5,2,3
56.9492707,24.1290193,11.81746465,5,120,4,5,2,3
56.9492894,24.1070803,12.46843691,4,134,6,7,2,3
56.9492915,24.1099745,13.29799595,4,118,4,5,2,3
56.9493295,24.12648921,12.29225034,3,79.4,2,7,4,3
56.9493295,24.12648921,11.8277362,2,53.5,6,7,3,3
56.9493295,24.12648921,12.19095901,3,79,3,7,1,3
56.9493295,24.12648921,12.01974307,3,80,5,7,2,3
56.9493295,24.12648921,11.96400108,2,59,4,7,2,3
56.9493295,24.12648921,12.25961341,3,76.2,3,7,4,3
56.9493295,24.12648921,12.60148742,3,121,1,7,2,3
56.9493295,24.12648921,12.14685329,3,76,6,7,2,3
56.9493295,24.12648921,11.8493977,2,57,7,7,3,3
56.9493295,24.12648921,11.69524702,2,55,4,7,4,3
56.9493595,24.20075938,11.54248427,5,98,2,5,6,3
56.949362,24.14052317,10.1266311,2,36,2,2,2,1
56.94937,24.1253575,11.77528973,4,116,3,5,2,3
56.9494342,24.14454782,11.1844214,2,53,4,4,2,3
56.9494653,24.05353879,11.06663836,2,53,1,5,1,3
56.9496478,24.1208218,12.46843691,3,68,5,5,2,3
56.94971275,24.1947291,11.23848862,3,79,2,9,3,3
56.9497325,24.1219203,12.45293272,4,91,6,6,6,3
56.94979075,24.14156168,11.15625052,3,71,4,5,2,3
56.94979075,24.14156168,11.73606902,3,71,5,5,6,3
56.949924,24.1206586,12.20607265,4,113,3,5,2,3
56.94999685,24.1364139,11.50316802,2,46,2,6,2,3
56.94999685,24.1364139,10.71441777,2,37,3,6,2,3
56.94999685,24.1364139,11.23463911,2,42,3,6,2,3
56.94999685,24.1364139,11.62788675,3,66,5,6,2,3
56.94999685,24.1364139,11.65956803,3,55,2,6,2,3
56.94999685,24.1364139,11.21182037,3,64,6,6,2,2
56.94999685,24.1364139,11.68876774,3,63,2,6,2,3
56.950124,24.1325244,13.10737156,3,106,6,7,4,3
56.950124,24.1325244,13.33585247,4,142,6,7,4,3
56.950124,24.1325244,13.33585247,4,142,5,7,2,3
56.95014635,24.10926073,10.70324447,1,18,2,4,2,3
56.95014635,24.10926073,10.96819829,1,24,4,4,6,3
56.95022945,24.24758147,11.87059991,3,71,1,4,6,3
56.95022945,24.24758147,11.64395373,2,64,2,3,4,3
56.95029005,24.124068,10.63344871,1,22,6,6,2,3
56.95029005,24.124068,11.76566665,4,92,5,7,2,3
56.9503023,24.1092472,12.82125828,4,120,4,7,2,3
56.95032385,24.13596767,11.08214255,1,49,4,5,2,3
56.9503372,24.2445141,11.84222921,3,80,4,4,3,3
56.9503372,24.2445141,11.8493977,3,80,2,5,4,3
56.95035715,24.13576066,10.23995979,1,19,4,5,2,3
